variant,update,seed_count,reward_mean,reward_seed_sd
gated_attention,977,3,0.008437085221695154,0.0020344337404154676
supervised_attention,1,3,0.016434718140464284,0.001723351938368578
supervised_attention,9,3,0.0037428442269693434,9.748978254566046e-05
supervised_attention,17,3,0.002781849278527534,0.0002001629581999045
supervised_attention,25,3,0.0023812474347059682,0.00016875758224035487
supervised_attention,33,3,0.001757073839429989,0.00027988297157455623
supervised_attention,41,3,0.001973356579996487,0.00042682702723761175
supervised_attention,49,3,0.002336585738909215,0.0006075418414312104
supervised_attention,57,3,0.0029090693953837793,0.0008754792252253732
supervised_attention,65,3,0.003882764640691004,0.0010451586056516803
supervised_attention,73,3,0.004552017098034535,0.0015728384934222766
supervised_attention,81,3,0.004700929754730577,0.0019858321593859943
supervised_attention,89,3,0.004676455622306386,0.002512593363009509
supervised_attention,97,3,0.004817888410569766,0.0025678910507901955
supervised_attention,105,3,0.005200248819510519,0.0024741643201869785
supervised_attention,113,3,0.005316928236140744,0.002515734904474578
supervised_attention,121,3,0.005374397254332787,0.002650884389222904
supervised_attention,129,3,0.005727220281738366,0.0025925037288288977
supervised_attention,137,3,0.005720895719092453,0.002889154523886554
supervised_attention,145,3,0.005763895690406564,0.0030016380430272285
supervised_attention,153,3,0.005525726040164398,0.0031541145223491036
supervised_attention,161,3,0.005715125766246081,0.0027344492381809232
supervised_attention,169,3,0.006019782688044567,0.0022961048578127433
supervised_attention,177,3,0.0062872488349807465,0.0021325035882553693
supervised_attention,185,3,0.006479735868433559,0.002027618095816251
supervised_attention,193,3,0.007063183003413821,0.0016249672459700494
supervised_attention,201,3,0.007664845393629413,0.0011810244400996387
supervised_attention,209,3,0.008259070499831685,0.000724155661479655
supervised_attention,217,3,0.008449155064062219,0.0005254611318969008
supervised_attention,225,3,0.008516065565296015,0.00043165838093873126
supervised_attention,233,3,0.008440057680149564,0.000293271258679706
supervised_attention,241,3,0.00843277383802166,0.00031661476646876617
supervised_attention,249,3,0.00844809654281898,0.0002886586217763294
supervised_attention,257,3,0.008539381636902281,0.00028393752925896733
supervised_attention,265,3,0.008493906539933238,0.00041164364874690125
supervised_attention,273,3,0.008467216899339625,0.0006392799425436372
supervised_attention,281,3,0.008490511106697978,0.0008646163027131775
supervised_attention,289,3,0.008520288993405484,0.0008843527800012379
supervised_attention,297,3,0.008428018036191726,0.0008224545933020732
supervised_attention,305,3,0.00821428319867698,0.0008913009093455784
supervised_attention,313,3,0.008171976705619465,0.0010587550457918096
supervised_attention,321,3,0.008144436155164119,0.0009079152310823766
supervised_attention,329,3,0.007980018167883766,0.0007120720076472673
supervised_attention,337,3,0.007609628617722672,0.0010350438690720147
supervised_attention,345,3,0.0070896344140509914,0.0017957069967152756
supervised_attention,353,3,0.00688298774353929,0.0023768817529603342
supervised_attention,361,3,0.006890816629982969,0.0025450699288673776
supervised_attention,369,3,0.006899431669882504,0.0024817871663369694
supervised_attention,377,3,0.007087807309816323,0.0021915324424102178
supervised_attention,385,3,0.0069787255517643546,0.002036528514656458
supervised_attention,393,3,0.006926324521846995,0.001980323371331473
supervised_attention,401,3,0.006719546100004074,0.002090800297469718
supervised_attention,409,3,0.0067599211603760504,0.002320298608846208
supervised_attention,417,3,0.0069144420618073655,0.002395475031559521
supervised_attention,425,3,0.0070404333867039705,0.002460498727619485
supervised_attention,433,3,0.007065395835691088,0.0025076032175308815
supervised_attention,441,3,0.007143254252037448,0.002300183258751732
supervised_attention,449,3,0.007138318213171037,0.0021352199814394734
supervised_attention,457,3,0.0071667077926786974,0.002103866898364178
supervised_attention,465,3,0.007252925343362494,0.0021014934291901477
supervised_attention,473,3,0.0072748230728151625,0.002132027452739533
supervised_attention,481,3,0.0071799213309207,0.0019083298179222215
supervised_attention,489,3,0.0070101508103577554,0.0020125979280128633
supervised_attention,497,3,0.007010517915640201,0.00208652268662682
supervised_attention,505,3,0.007134648031796818,0.0021621558001576596
supervised_attention,513,3,0.007058908521986171,0.002165641467092947
supervised_attention,521,3,0.006964955972247208,0.0020544251066166564
supervised_attention,529,3,0.006940762828871058,0.0022997011289828378
supervised_attention,537,3,0.00688795290448799,0.0023016173341152543
supervised_attention,545,3,0.006869075280068555,0.0025704775141744737
supervised_attention,553,3,0.00684039687374544,0.002332890055856968
supervised_attention,561,3,0.007023224499799159,0.0022986583350912823
supervised_attention,569,3,0.007292127406402634,0.0021547781411574997
supervised_attention,577,3,0.007381283369848629,0.0020800454081424547
supervised_attention,585,3,0.007410105433729081,0.0019668828936820065
supervised_attention,593,3,0.007340626248552051,0.0016859552056018425
supervised_attention,601,3,0.007346255742907725,0.0013929644752559494
supervised_attention,609,3,0.007497546313096883,0.001266368431174246
supervised_attention,617,3,0.007544596311351341,0.0012429540017659686
supervised_attention,625,3,0.0076204777603936695,0.0015377937730963116
supervised_attention,633,3,0.0074643645042539375,0.0015101380926545716
supervised_attention,641,3,0.007658711512694425,0.0012564352309395997
supervised_attention,649,3,0.007879456323932619,0.0009196155101984715
supervised_attention,657,3,0.008073624253872381,0.0006587313439122735
supervised_attention,665,3,0.00815551098169776,0.0006358951791363957
supervised_attention,673,3,0.008252088065607484,0.0006222807843647161
supervised_attention,681,3,0.00830487144199277,0.00044268288255904924
supervised_attention,689,3,0.008186645765733086,0.0005615009919035601
supervised_attention,697,3,0.008119258189728994,0.0006032000867526658
supervised_attention,705,3,0.00802302618305105,0.0007385517155113737
supervised_attention,713,3,0.008131301684397725,0.0005611347937158956
supervised_attention,721,3,0.00824619621497757,0.00045002069043846804
supervised_attention,729,3,0.008409271936056185,0.0006530058690234266
supervised_attention,737,3,0.008411091113603603,0.0008402932925305379
supervised_attention,745,3,0.008321360385264428,0.0006876684326368402
supervised_attention,753,3,0.008325041982034168,0.0005123787011482055
supervised_attention,761,3,0.008290102315951235,0.00029596267480066254
supervised_attention,769,3,0.008267948188327486,0.00030023234465335945
supervised_attention,777,3,0.008210334197585777,0.00025579216716690664
supervised_attention,785,3,0.008261445667097347,0.0002552183975422343
supervised_attention,793,3,0.00840007365317052,0.00024084774751929308
supervised_attention,801,3,0.00843115439591408,0.00043579606975621796
supervised_attention,809,3,0.0083881580351624,0.0006906207784598855
supervised_attention,817,3,0.008266362300979553,0.0007467423595381722
supervised_attention,825,3,0.008296355339325026,0.0005326197555602188
supervised_attention,833,3,0.008345326040679097,0.00038637616462145694
supervised_attention,841,3,0.00852430341906369,0.00038034370282594946
supervised_attention,849,3,0.008525782013550738,0.0005316530085476573
supervised_attention,857,3,0.00853679040311311,0.0005270753231694761
supervised_attention,865,3,0.008384188883927848,0.0006599728515387321
supervised_attention,873,3,0.00824234550314338,0.000688406733024357
supervised_attention,881,3,0.008096401831189728,0.0007187283363075442
supervised_attention,889,3,0.008114266118927323,0.0006423979007774454
supervised_attention,897,3,0.008231169013694806,0.000617369099229337
supervised_attention,905,3,0.008299576014314044,0.0005566723117787692
supervised_attention,913,3,0.008305478319980386,0.0005745018414452048
supervised_attention,921,3,0.0082124768257923,0.0005715999076274065
supervised_attention,929,3,0.008078387833187114,0.00046080231446359916
supervised_attention,937,3,0.008069645474871505,0.0001894634598968089
supervised_attention,945,3,0.008036525730654838,0.00013890459250181546
supervised_attention,953,3,0.008209391079222741,0.0002858363100790965
supervised_attention,961,3,0.008314236062081598,0.0006314428545138617
supervised_attention,969,3,0.008395572397780058,0.0006728857997362687
supervised_attention,977,3,0.008450144968600526,0.0004722741359327782
history_mlp,1,3,0.016784899082536314,0.00015846129708680515
history_mlp,9,3,0.0036796680906372673,0.00011043634802268459
history_mlp,17,3,0.0026738019144939285,0.0001754253970915083
history_mlp,25,3,0.002236356813785572,0.00018716501213824488
history_mlp,33,3,0.0015036012688676456,0.00020178304583970186
history_mlp,41,3,0.0015759223694007801,0.00020572173028557327
history_mlp,49,3,0.0017231380190190226,0.00028667797892538833
history_mlp,57,3,0.0019951021534163707,0.00024052429851677767
history_mlp,65,3,0.0027648360827794566,0.0002221707956953583
history_mlp,73,3,0.0030127377184464717,0.00030480462378923255
history_mlp,81,3,0.0028508721329172683,0.0005825983971573225
history_mlp,89,3,0.002442869617755469,0.0008280834426041691
history_mlp,97,3,0.0025346044620846264,0.0008649026630916446
history_mlp,105,3,0.00291895960540604,0.0007299099861358791
history_mlp,113,3,0.0031632371584848547,0.0008973998508909632
history_mlp,121,3,0.0035690607403383993,0.0012980200718859345
history_mlp,129,3,0.00444826576412126,0.001526358946692882
history_mlp,137,3,0.005072168614017158,0.0019391844752460164
history_mlp,145,3,0.0056129237036513,0.0020297813032992777
history_mlp,153,3,0.0057448724061373605,0.0019284937410370439
history_mlp,161,3,0.006307407502752986,0.001437209615526388
history_mlp,169,3,0.006925583692270685,0.0008884882896350179
history_mlp,177,3,0.007455772127197418,0.0005911011101239499
history_mlp,185,3,0.007816390211607098,0.00034293750717202906
history_mlp,193,3,0.008213145634612016,0.0001396897129574861
history_mlp,201,3,0.00850620519758791,7.051380903031371e-05
history_mlp,209,3,0.008739549655870857,0.00012381808041409632
history_mlp,217,3,0.008678899786670857,5.12164068184183e-05
history_mlp,225,3,0.00863519326690836,2.8290671082345783e-05
history_mlp,233,3,0.008426229383236962,8.60925225837112e-05
history_mlp,241,3,0.008474711154270249,0.00030507512094907555
history_mlp,249,3,0.008506847285417148,0.0003844147729223416
history_mlp,257,3,0.008741360949207312,0.0005483997165540308
history_mlp,265,3,0.008719522788866558,0.000566874917390268
history_mlp,273,3,0.008649619892087535,0.0005644775939973446
history_mlp,281,3,0.008492219932704515,0.00040821847198918885
history_mlp,289,3,0.00843580159845892,0.00022958845691736503
history_mlp,297,3,0.008421972862461425,0.00023474280508605034
history_mlp,305,3,0.00836352043992204,0.0004686108582337986
history_mlp,313,3,0.008573039923348437,0.0006823462651051065
history_mlp,321,3,0.008527180966432235,0.0005393994664960816
history_mlp,329,3,0.00862596347619273,0.0003670459523517816
history_mlp,337,3,0.008600264636968646,0.000370198528602137
history_mlp,345,3,0.008546718497662491,0.00048657475069070755
history_mlp,353,3,0.00855230279681332,0.00037636360751410977
history_mlp,361,3,0.008541942068689723,0.0001435002377479911
history_mlp,369,3,0.008514751030109671,3.946136952945648e-05
history_mlp,377,3,0.00856974273414637,9.219365747363015e-05
history_mlp,385,3,0.00852592368386037,0.00017560050329991998
history_mlp,393,3,0.008480733476080788,0.0002321037115569105
history_mlp,401,3,0.008316224013992396,0.0003160019356281238
history_mlp,409,3,0.008392925660243933,0.00023824044305080944
history_mlp,417,3,0.008484663074193955,0.00025963719414237645
history_mlp,425,3,0.008631943168533007,0.00028808941176876454
history_mlp,433,3,0.008815034050238086,0.0002050951236055935
history_mlp,441,3,0.008937273435012607,0.0002817657290919363
history_mlp,449,3,0.008835858475024475,0.00044219922343671607
history_mlp,457,3,0.008686733729527807,0.0003432156470312557
history_mlp,465,3,0.008688587071036655,0.00029771608110504613
history_mlp,473,3,0.008757881141062377,0.00019659173085464742
history_mlp,481,3,0.008744038842896457,0.0002795311183838419
history_mlp,489,3,0.008653496341158187,0.00037560323271565373
history_mlp,497,3,0.008683529413763035,0.0005332149241493797
history_mlp,505,3,0.008753412096618842,0.0004856383633828183
history_mlp,513,3,0.008606703170821083,0.00033823684499891736
history_mlp,521,3,0.008486032693580099,0.0002206038201391295
history_mlp,529,3,0.008550967297616086,0.00013829332299981355
history_mlp,537,3,0.008510238565024995,0.000233117739800688
history_mlp,545,3,0.008630187036609123,0.00020710336896931123
history_mlp,553,3,0.008417436534773079,2.8612992805878127e-05
history_mlp,561,3,0.008467540291201872,0.00022262591340229909
history_mlp,569,3,0.008562050880937604,0.0004479720774912757
history_mlp,577,3,0.008582576256372066,0.00027091121009765974
history_mlp,585,3,0.008656747522875452,6.428091887977625e-05
history_mlp,593,3,0.008479272665474246,0.00016434795399428956
history_mlp,601,3,0.008445209048247708,0.00027049169113976254
history_mlp,609,3,0.008556427654330909,0.0003067292099896785
history_mlp,617,3,0.008707918992246955,0.00039753548124494577
history_mlp,625,3,0.008987017506086355,0.00032295073411756927
history_mlp,633,3,0.008793130092226391,0.00023379783454447367
history_mlp,641,3,0.008707261740044395,0.0001631955378894188
history_mlp,649,3,0.008658097806261207,0.0003152280618963847
history_mlp,657,3,0.0086163893964933,0.0002519207771788975
history_mlp,665,3,0.008763985301754469,0.00021624486358420017
history_mlp,673,3,0.008863377534346456,0.0003243550935924112
history_mlp,681,3,0.008708527105937513,0.00046694534539692083
history_mlp,689,3,0.008751694137669326,0.0005810980843873814
history_mlp,697,3,0.008623355647120759,0.0002315340818155917
history_mlp,705,3,0.008608814972027699,0.00014499886179452032
history_mlp,713,3,0.008259750984540418,0.0002881820934667721
history_mlp,721,3,0.008248723418819793,0.00038923371088296264
history_mlp,729,3,0.008459778687941497,0.0005472189142739089
history_mlp,737,3,0.008649829326862627,0.000514282595425907
history_mlp,745,3,0.008616583797893491,0.00025929510496643966
history_mlp,753,3,0.00861269392683881,0.00015512706408487637
history_mlp,761,3,0.008348860578458489,0.0003885173475804466
history_mlp,769,3,0.008188124047071886,0.0005273390153903145
history_mlp,777,3,0.008049594947219064,0.0003494238344236178
history_mlp,785,3,0.008269555693371358,0.00022167422898292335
history_mlp,793,3,0.008650851364066944,0.0005307057118303805
history_mlp,801,3,0.009007541339660224,0.0009406175591012079
history_mlp,809,3,0.00934177600319125,0.001415663889636394
history_mlp,817,3,0.009581219456344834,0.0016548947398275459
history_mlp,825,3,0.009728579621805322,0.0021184356377091274
history_mlp,833,3,0.010127631905452171,0.0027715446527509795
history_mlp,841,3,0.01054633759091115,0.0034640414493596434
history_mlp,849,3,0.011189633815528253,0.004051376337407095
history_mlp,857,3,0.011465994980024957,0.004310543496630308
history_mlp,865,3,0.011796195205965794,0.0048715944878022
history_mlp,873,3,0.011976218835130151,0.005294664823228145
history_mlp,881,3,0.011846437550162237,0.005121935445620844
history_mlp,889,3,0.011623218732806534,0.0049171640643260375
history_mlp,897,3,0.011397871199695766,0.004797099840455967
history_mlp,905,3,0.011363494115993153,0.005043974259924837
history_mlp,913,3,0.011551901974301134,0.005217642462761387
history_mlp,921,3,0.011614585196092929,0.005316411569700707
history_mlp,929,3,0.011597704766694222,0.005425581709310147
history_mlp,937,3,0.011475411949437943,0.005581064151179046
history_mlp,945,3,0.011127707052145275,0.004965312086545892
history_mlp,953,3,0.010736830465447482,0.004325695720447161
history_mlp,961,3,0.010549540434235935,0.003711338473114304
history_mlp,969,3,0.010613222769965342,0.0036376933826897466
history_mlp,977,3,0.010774981704142495,0.0037186134347506335
history_gru,1,3,0.016668837159488786,0.0005309435187045943
history_gru,9,3,0.003686540099848664,8.563876369203823e-05
history_gru,17,3,0.0026772070100196804,0.00019401018459154896
history_gru,25,3,0.0022361200199765455,0.00019086202834794398
history_gru,33,3,0.0014988769338259353,0.00018844033990483546
history_gru,41,3,0.0015651879528033534,0.00020059236004148846
history_gru,49,3,0.0017021576231708545,0.00029083857980619163
history_gru,57,3,0.001957343780561802,0.0002571414925907289
history_gru,65,3,0.0027004152547502615,0.0002638422004537586
history_gru,73,3,0.0028854571997371185,0.00017107821099319315
history_gru,81,3,0.002629318196028796,0.00029756101332748994
history_gru,89,3,0.00206402937713677,0.00039446944410266116
history_gru,97,3,0.0019472498066961652,0.0002855424764693346
history_gru,105,3,0.0020689464458096014,6.740658389155613e-05
history_gru,113,3,0.0020028390618998695,0.00015999238804235172
history_gru,121,3,0.001955019021606294,0.00022143994336698783
history_gru,129,3,0.0026402956333076593,0.00012960349401052698
history_gru,137,3,0.002798726318441911,0.00046529286648980093
history_gru,145,3,0.003066984673655278,0.0007980283863051321
history_gru,153,3,0.0027710798326718686,0.0012338144721727705
history_gru,161,3,0.00330274985357555,0.0016859818337139152
history_gru,169,3,0.003954796524289975,0.002178234647359181
history_gru,177,3,0.0045766596726367,0.002738885446387779
history_gru,185,3,0.005019728430917715,0.003050694360996771
history_gru,193,3,0.005653180496612217,0.0030209331041535425
history_gru,201,3,0.005965170470974781,0.0031669442567717095
history_gru,209,3,0.006203671901203093,0.0031984607054138326
history_gru,217,3,0.005979445678394291,0.003610035255505003
history_gru,225,3,0.005989125352617304,0.003636761207013808
history_gru,233,3,0.005832375569746854,0.003628112345242571
history_gru,241,3,0.005989986157748872,0.0032088970133424743
history_gru,249,3,0.0061665897737469555,0.0029774869446128937
history_gru,257,3,0.006757813581181078,0.0023309319029908462
history_gru,265,3,0.007081496427564258,0.0017296517903421114
history_gru,273,3,0.007354633880072045,0.0012458860049542073
history_gru,281,3,0.007338508972980377,0.0011387243104077679
history_gru,289,3,0.007372042159987828,0.00113994490643921
history_gru,297,3,0.007384428475263785,0.001001591522315004
history_gru,305,3,0.007343840625070429,0.0007639411813171247
history_gru,313,3,0.007573482334952441,0.0004623466018107047
history_gru,321,3,0.0075113965011379446,0.0006856033255858724
history_gru,329,3,0.00760008996922881,0.0008591874408058326
history_gru,337,3,0.00759900286785577,0.0009643675913465413
history_gru,345,3,0.00758537065312603,0.0009041811877940006
history_gru,353,3,0.007625338597607681,0.0008191304996963702
history_gru,361,3,0.007607030135775179,0.0009628124544879003
history_gru,369,3,0.007543977126825814,0.0010955542010628616
history_gru,377,3,0.007592390243027994,0.000983450712586427
history_gru,385,3,0.0075311348570681275,0.0008043108834905322
history_gru,393,3,0.0075054523854796015,0.0007522461444712241
history_gru,401,3,0.0073586127554723735,0.0010522210589173
history_gru,409,3,0.007453367056837894,0.0011042655256415632
history_gru,417,3,0.007541479482307233,0.001110987168071547
history_gru,425,3,0.007687108914957328,0.0009450941284785023
history_gru,433,3,0.00786238132515397,0.0007334516501630778
history_gru,441,3,0.008014444772027838,0.0006393617394783114
history_gru,449,3,0.00798089239548171,0.0006085139530700649
history_gru,457,3,0.007893966649586798,0.0005416818532007003
history_gru,465,3,0.007905105209013228,0.0005564740185909103
history_gru,473,3,0.007935539252135132,0.0005920206309264193
history_gru,481,3,0.007852706168062896,0.0007235323504855975
history_gru,489,3,0.007766923981148899,0.0008695487917542003
history_gru,497,3,0.007807084375842592,0.001092957680766193
history_gru,505,3,0.007916092182504685,0.0011070124968633093
history_gru,513,3,0.007809855825128009,0.001009421740897001
history_gru,521,3,0.007700960809530582,0.0008191800553365011
history_gru,529,3,0.007779834317570068,0.0006256323451271772
history_gru,537,3,0.007718977721040448,0.0004731834586726205
history_gru,545,3,0.007843344476380172,0.0004644487997172202
history_gru,553,3,0.007631448806608762,0.0006532333926279583
history_gru,561,3,0.007702722437954634,0.0007661120707250514
history_gru,569,3,0.007783858763349268,0.0008765594053036722
history_gru,577,3,0.007869334150192224,0.0006908822369997221
history_gru,585,3,0.00794410121863061,0.000554745364760828
history_gru,593,3,0.007783241945679839,0.0006286352046942864
history_gru,601,3,0.007676304289348246,0.0007853486010954293
history_gru,609,3,0.00776558878085877,0.0008522395569498375
history_gru,617,3,0.007915880984657758,0.0007580970242324082
history_gru,625,3,0.008173089776547642,0.0006261599517237782
history_gru,633,3,0.007969877648696614,0.0007124276431990578
history_gru,641,3,0.007881419766685459,0.0007426066460751448
history_gru,649,3,0.007817090106578994,0.0008156422748314605
history_gru,657,3,0.007790806629438956,0.0008189815599708955
history_gru,665,3,0.007913597954721662,0.0008917948656549454
history_gru,673,3,0.008011266359668251,0.0010417954800067738
history_gru,681,3,0.007870720960983525,0.0011349989692960177
history_gru,689,3,0.007883857149918487,0.0011198358069003855
history_gru,697,3,0.007869509394577636,0.0009349051160210915
history_gru,705,3,0.007984010026787046,0.0009288915262826605
history_gru,713,3,0.007820337176447218,0.0008696316974296251
history_gru,721,3,0.007838395955819364,0.0008072225203044501
history_gru,729,3,0.008071135165724374,0.0006663353221030144
history_gru,737,3,0.008295778030324828,0.0007113099668876251
history_gru,745,3,0.008304067060863838,0.0009691846308389778
history_gru,753,3,0.008262711986883381,0.0010690239668822961
history_gru,761,3,0.008100884610427364,0.0010875996018947106
history_gru,769,3,0.008014323067341999,0.0009266497262469443
history_gru,777,3,0.00796019027382689,0.0009471800337617966
history_gru,785,3,0.00802753378071188,0.000945830166316026
history_gru,793,3,0.0081858720967169,0.0008651490493631603
history_gru,801,3,0.008225497385422184,0.0006424729384451827
history_gru,809,3,0.008226766855533916,0.0004172022834877844
history_gru,817,3,0.008153132548908338,0.00034920112437903094
history_gru,825,3,0.008040366313274915,0.00047199499816796185
history_gru,833,3,0.008086053437450995,0.0006276388340261891
history_gru,841,3,0.008178465614859288,0.0005677264445883575
history_gru,849,3,0.008474245246128673,0.0006424491622931128
history_gru,857,3,0.008529721124265395,0.0007452099163738531
history_gru,865,3,0.00860504374061138,0.0007387197800291102
history_gru,873,3,0.008584956532205255,0.0005617258020802429
history_gru,881,3,0.008582935009203527,0.0004597215422459973
history_gru,889,3,0.00860205010672141,0.00032640508487667084
history_gru,897,3,0.008565856114330216,0.00019301907886249239
history_gru,905,3,0.008510123803964738,3.92864839213755e-05
history_gru,913,3,0.008496427663012427,9.305397197645057e-05
history_gru,921,3,0.008417349965239155,8.750967129737772e-05
history_gru,929,3,0.00830951594005551,0.0002270672340956647
history_gru,937,3,0.00820432449277507,0.0003837818065902908
history_gru,945,3,0.00814874857893007,0.0006003983386208253
history_gru,953,3,0.008099398400936824,0.0005742623912513159
history_gru,961,3,0.008195266954864359,0.00043388409442708436
history_gru,969,3,0.00834915992054238,0.00036612385796738485
history_gru,977,3,0.008491549998509809,0.000421472243879565
